ID,NAME,PROVINCE,LATITUDE,LONGITUDE,ELEVATION,HOURLY_FIRST_DAY, HOURLY_LAST_DAY, DAILY_FIRST_DAY, DAILY_LAST_DAY,MONTHLY_FIRST_DAY, MONTHLY_LAST_DAY
49328,ARCTIC BAY A,NU,73.0063888888889,-85.0472222222222,21.9,2011-02-09,2012-07-26,null,null,null,null
50497,ARCTIC BAY A,NU,73.0063888888889,-85.0472222222222,21.9,2012-07-24,2013-12-30,null,null,null,null
29517,ARCTIC BAY CS,NU,72.9927777777778,-85.0122222222222,10,2000-02-19,2013-12-30,1999-11-01,2013-12-30,1999-11-01,2007-09-01
1626,ARCTIC RED RIVER,NWT,67.45,-133.733333333333,30.5,null,null,1974-06-01,1975-08-31,1974-01-01,1975-12-01
4223,ARDEN,ONT,44.7,-76.95,0,null,null,1895-08-01,1911-01-31,1895-01-01,1911-12-01
1099,ARGENTA,BC,50.1666666666667,-116.933333333333,548.6,null,null,1957-11-01,1974-06-30,1957-01-01,1974-12-01
10113,ARGENTIA (AUT),NFLD,47.2938888888889,-53.9933333333333,19,1987-01-01,2013-12-30,1992-12-01,2013-12-27,2004-01-01,2007-07-01
6557,ARGENTIA A,NFLD,47.3,-54,15.5,1976-05-01,1986-10-31,1976-05-01,1986-10-31,1976-01-01,1986-12-01
6556,ARGENTIA A,NFLD,47.3,-54,13.7,1953-01-01,1970-05-25,1945-03-01,1970-05-31,1945-01-01,1970-12-01
6293,ARGYLE HEAD,NS,43.8333333333333,-65.8666666666667,15.2,null,null,1981-06-01,1983-11-30,1981-01-01,1983-12-01
6521,ARGYLE SHORE,PEI,46.1666666666667,-63.35,15.2,null,null,1988-07-01,1991-11-30,1988-01-01,1991-11-01
4542,ARKONA,ONT,43.0333333333333,-81.9166666666667,182.9,null,null,1882-07-01,1915-03-31,1882-01-01,1915-12-01
2182,ARMADA EXP ST,ALTA,50.4,-112.683333333333,911.4,null,null,1955-01-01,1963-03-31,1955-01-01,1963-12-01
5766,ARMAGH,QUE,46.75,-70.5333333333333,358,null,null,1916-06-01,1994-05-31,1916-01-01,1994-12-01
5767,ARMAGH STATION,QUE,46.7166666666667,-70.6166666666667,312.4,null,null,1966-12-01,1986-11-30,1966-01-01,1986-12-01
1813,ARMENA,ALTA,53.1333333333333,-112.95,746.8,null,null,1969-06-01,1972-08-31,1969-01-01,1972-12-01
3432,ARMIT,SASK,52.8333333333333,-101.783333333333,308,null,null,1958-09-01,1994-10-31,1958-01-01,1994-12-01
3986,ARMSTRONG,ONT,50.2833333333333,-89.15,341.7,null,null,1926-05-01,1947-10-31,1926-01-01,1947-12-01
1226,ARMSTRONG,BC,50.45,-119.183333333333,359,null,null,1912-01-01,1992-09-30,1912-01-01,1992-12-01
7581,ARMSTRONG (AUT),ONT,50.3,-89.0333333333333,350.5,1994-02-01,1995-08-19,1994-10-31,1995-06-23,null,null
3987,ARMSTRONG (AUT),ONT,50.2936111111111,-88.9052777777778,322.5,1953-01-01,2013-12-30,1938-08-01,2013-12-27,1938-01-01,1982-12-01
985,ARMSTRONG GRANDVIEW,BC,50.4,-119.283333333333,502.9,null,null,1959-03-01,1960-06-30,1959-01-01,1960-12-01
1227,ARMSTRONG HULLCAR,BC,50.5,-119.216666666667,505,null,null,1971-07-01,1998-12-31,1971-01-01,1998-12-01
3988,ARMSTRONG JELLIEN,ONT,50.25,-89.1,341.4,null,null,1987-12-01,1992-10-31,1987-01-01,1992-12-01
1228,ARMSTRONG NORTH,BC,50.4666666666667,-119.133333333333,373,null,null,1972-10-01,1993-12-31,1972-01-01,1993-12-01
6943,ARMSTRONG OTTER LAKE,BC,50.4,-119.25,342.4,null,null,1991-04-01,1992-09-30,1991-01-01,1992-12-01
10206,ARNES,MAN,50.8,-96.95,221.1,1994-02-01,2000-10-06,null,null,null,null
2029,ARNESON,ALTA,51.2333333333333,-110.05,754.4,null,null,1983-04-01,1986-09-30,1983-01-01,1986-12-01
6558,ARNOLDS COVE,NFLD,47.75,-54,15.2,null,null,1971-07-01,1994-06-30,1971-01-01,1994-12-01
4224,ARNPRIOR,ONT,45.4333333333333,-76.3833333333333,99.1,null,null,1959-09-01,1964-01-31,1959-01-01,1963-12-01
4225,ARNPRIOR GRANDON,ONT,45.4166666666667,-76.3666666666667,106.7,null,null,1959-10-01,1999-09-30,1959-01-01,1999-09-01
6109,AROOSTOOK,NB,46.7122222222222,-67.7155555555556,80,null,null,1929-06-01,2013-12-03,1929-01-01,2005-02-01
3433,ARRAN,SASK,51.9666666666667,-101.733333333333,449.6,null,null,1957-10-01,1971-07-31,1957-01-01,1971-12-01
3434,ARRAN 23N,SASK,52.2,-101.633333333333,449.9,null,null,1970-06-01,1992-10-31,1970-01-01,1992-12-01
1391,ARRAS,BC,55.7333333333333,-120.533333333333,676.7,null,null,1970-04-01,1988-09-30,1970-01-01,1988-12-01
3462,ARROW RIVER,MAN,50.1666666666667,-100.85,486.2,null,null,1982-10-01,1983-08-31,1982-01-01,1983-12-01
2183,ARROWWOOD,ALTA,50.7333333333333,-113.15,936.3,null,null,1965-06-01,1975-07-31,1965-01-01,1975-12-01
5310,ARTHABASKA,QUE,46.0166666666667,-71.95,140,null,null,1969-10-01,2013-10-31,1969-01-01,2013-10-01
4731,ARTHUR,ONT,43.8166666666667,-80.5666666666667,452,null,null,1964-01-01,1988-01-31,1964-01-01,1987-12-01
6110,ARTHURETTE BIRCH RIDGE,NB,46.75,-67.4666666666667,214.9,null,null,1967-06-01,1983-09-30,1967-01-01,1983-12-01
3207,ARTLAND,SASK,52.7833333333333,-109.9,640.1,null,null,1983-01-01,2005-06-30,1983-01-01,2005-06-01
5575,ARUNDEL,QUE,45.95,-74.6166666666667,191.4,null,null,1963-12-01,2013-10-31,1963-01-01,2013-10-01
1708,ARVIAT A,NU,61.1,-94.0666666666667,10.4,1984-12-03,2012-10-11,1973-03-01,2010-12-30,1973-01-01,2007-11-01
50557,ARVIAT A,NU,61.0938888888889,-94.0716666666667,10.4,2012-07-18,2013-12-30,2012-07-27,2013-12-30,null,null
50718,ARVIAT A,NU,61.0938888888889,-94.0716666666667,10.4,2012-10-09,2013-12-30,null,null,null,null
47427,ARVIAT AWOS,NU,61.1,-94.0666666666667,10.4,2008-07-02,2012-07-26,2008-07-25,2012-07-26,null,null
41576,ARVIAT CLIMATE,NU,61.1,-94.0666666666667,9.8,2004-12-16,2013-12-30,2004-06-21,2013-12-30,2005-04-01,2007-11-01
5888,ARVIDA,QUE,48.4333333333333,-71.1666666666667,102.1,null,null,1931-07-01,1989-09-30,1931-01-01,1988-12-01
5311,ASBESTOS,QUE,45.7666666666667,-71.95,228.6,null,null,1948-05-01,1987-04-30,1948-01-01,1987-12-01
6087,ASBESTOS HILL,QUE,61.8,-73.95,483.7,null,null,1960-05-01,1963-11-30,1960-01-01,1963-12-01
228,ASH RIVER,BC,49.4666666666667,-125.083333333333,304.8,null,null,1957-07-01,1959-11-30,1958-01-01,1959-12-01
229,ASH RIVER GENERATING STN,BC,49.3666666666667,-125.15,91.4,null,null,1959-10-01,1969-06-30,1959-01-01,1969-12-01
1230,ASHCROFT,BC,50.7333333333333,-121.266666666667,331,null,null,1973-05-01,1989-11-30,1973-01-01,1989-12-01
1229,ASHCROFT,BC,50.7166666666667,-121.283333333333,304.8,null,null,1912-09-01,1970-01-31,1912-01-01,1969-12-01
48708,ASHCROFT,BC,50.7083347222222,-121.281389166667,327,2010-06-16,2013-12-30,2010-06-16,2013-12-30,null,null
1232,ASHCROFT M,BC,50.7166666666667,-121.333333333333,487.7,null,null,1944-11-01,1972-08-31,1944-01-01,1972-12-01
1231,ASHCROFT NORTH,BC,50.7333333333333,-121.266666666667,320,null,null,1980-08-01,1986-09-30,1980-01-01,1986-12-01
1233,ASHCROFT VENABLES VLY,BC,50.55,-121.333333333333,640,null,null,1984-06-01,1987-01-31,1984-01-01,1987-12-01
30681,ASHDALE,NS,45,-63.8833333333333,70.1,null,null,2000-12-01,2004-03-31,2000-12-01,2004-03-01
3771,ASHERN,MAN,51.1333333333333,-98.3666666666667,263,null,null,1951-01-01,1991-01-31,1951-01-01,1991-12-01
3767,ASHERN NORTHWEST,MAN,51.2,-98.3833333333333,266.7,null,null,1989-10-01,2001-02-28,1989-01-01,2001-02-01
4226,ASHTON,ONT,45.2,-75.9666666666667,136.9,null,null,1956-08-01,1956-09-30,1956-01-01,1956-12-01
6111,ASHTON HILL,NB,47.1,-65.7333333333333,278.9,null,null,1935-06-01,1947-08-31,1935-01-01,1947-12-01
4227,ASHTON STN SESIA FARM,ONT,45.1666666666667,-76.0666666666667,137.2,null,null,1959-08-01,1973-12-31,1959-01-01,1973-12-01
6767,ASHUANIPI,NFLD,52.5333333333333,-66.2333333333333,545.6,null,null,1948-10-01,1950-12-31,1948-01-01,1950-12-01
3772,ASHVILLE,MAN,51.2833333333333,-100.283333333333,320,null,null,1973-07-01,1979-10-31,1973-01-01,1979-12-01
3274,ASQUITH,SASK,52.1333333333333,-107.233333333333,519.4,null,null,1961-11-01,1981-09-30,1961-01-01,1981-12-01
3070,ASSINIBOIA,SASK,49.7333333333333,-105.966666666667,723.9,null,null,1915-06-01,1997-07-31,1915-01-01,1997-07-01
10805,ASSINIBOIA AIRPORT,SASK,49.7291916666667,-105.946113888889,725.5,1994-02-01,2013-12-30,1992-12-01,2013-12-30,1996-01-01,2007-11-01
2652,ASSUMPTION,ALTA,58.7,-118.716666666667,335.3,null,null,1973-09-01,1975-07-31,1973-01-01,1975-12-01
2651,ASSUMPTION,ALTA,58.7,-118.683333333333,304.8,null,null,1961-08-01,1970-03-31,1961-01-01,1970-12-01
2466,ATHABASCA,ALTA,54.7166666666667,-113.283333333333,515,null,null,1918-06-01,1967-09-30,1918-01-01,1967-12-01
2459,ATHABASCA 1,ALTA,54.7222230555556,-113.2880575,514.7,null,null,1986-08-01,2013-03-11,1986-01-01,2007-11-01
2467,ATHABASCA 2,ALTA,54.8216686111111,-113.539724166667,626.3,null,null,1952-06-01,2010-12-30,1952-01-01,2007-11-01
2468,ATHABASCA 3,ALTA,54.7166666666667,-113.283333333333,526.7,null,null,1973-11-01,1974-03-31,1973-01-01,1974-12-01
47047,ATHABASCA AGCM,ALTA,54.6347230555556,-113.381946666667,635,2008-06-05,2013-12-30,2008-06-05,2013-12-30,null,null
2469,ATHABASCA EXP ST,ALTA,54.7,-113.383333333333,579.1,null,null,1952-01-01,1957-12-31,1952-01-01,1957-12-01
2470,ATHABASCA LANDING,ALTA,54.7166666666667,-113.283333333333,502.9,null,null,1900-04-01,1927-07-31,1900-01-01,1927-12-01
2471,ATHABASCA LO,ALTA,53.4166666666667,-117.783333333333,1630.7,null,null,1954-06-01,2011-09-30,1954-01-01,2007-09-01
4228,ATHENS,ONT,44.65,-75.9166666666667,121.9,null,null,1969-06-01,1978-01-31,1969-01-01,1978-12-01
2653,ATIKAMEG,ALTA,55.9,-115.65,650.7,null,null,1959-06-01,1959-06-30,1959-01-01,1959-12-01
3929,ATIKOKAN,ONT,48.75,-91.6166666666667,395.3,1966-07-01,1988-10-28,1966-07-01,1988-10-31,1966-01-01,1988-12-01
10220,ATIKOKAN (AUT),ONT,48.7611111111111,-91.6280555555556,389.3,1994-02-01,2013-12-30,2000-12-13,2013-12-26,2005-02-01,2006-12-01
3930,ATIKOKAN CLI,ONT,48.7333333333333,-91.6333333333333,391.4,null,null,1914-07-01,1971-06-30,1914-01-01,1971-12-01
3931,ATIKOKAN MARMION,ONT,48.8,-91.5833333333333,442,null,null,1979-12-01,2007-07-30,1979-01-01,2006-12-01
1627,ATKINSON POINT,NWT,69.9333333333333,-131.4,3,null,null,1959-01-01,1963-08-31,1959-01-01,1963-12-01
2040,ATLEE,ALTA,50.8166666666667,-110.95,792.5,null,null,1982-06-01,1995-10-31,1982-01-01,1995-10-01
47787,ATLEE AGCM,ALTA,50.8100194444444,-111.005563888889,795,2009-02-13,2013-12-30,2009-02-13,2013-12-30,null,null
1485,ATLIN,BC,59.5666666666667,-133.7,673.6,null,null,1899-03-01,2013-12-29,1899-01-01,2007-02-01
2472,ATMORE,ALTA,54.8166666666667,-112.55,609.6,null,null,1973-06-01,1973-08-31,1973-01-01,1973-12-01
32231,ATMORE AGDM,ALTA,54.7816666666667,-112.825,574,1992-03-04,2013-12-30,2002-11-01,2013-12-30,2003-01-01,2007-11-01
506,ATNARKO PARKS CAMP,BC,52.4166666666667,-125.916666666667,289.9,null,null,1979-08-01,1981-08-31,1979-01-01,1981-12-01
3913,ATTAWAPISKAT,ONT,52.9166666666667,-82.45,9.1,null,null,1968-09-01,1968-11-30,1968-01-01,1968-12-01
2843,ATWATER,SASK,50.8166666666667,-102.216666666667,536.1,null,null,1977-03-01,2008-03-31,1977-01-01,2007-11-01
5312,AUDET,QUE,45.65,-70.7333333333333,513.6,null,null,1965-05-01,1985-01-31,1965-01-01,1985-12-01
27118,AULAVIK NATIONAL PARK,NWT,74.1388888888889,-119.988888888889,32,1996-08-21,2013-12-30,1996-08-21,2013-12-30,1998-02-01,2007-08-01
10855,AUPALUK A,QUE,59.3027777777778,-69.5997222222222,36.3,1992-11-25,2013-12-30,null,null,null,null
4855,AURORA,ONT,43.95,-79.4,270.1,null,null,1883-04-01,1919-05-31,1883-01-01,1919-12-01
4855,AURORA,ONT,43.95,-79.4,270.1,null,null,1883-04-01,1919-05-31,1883-01-01,1919-12-01
1814,AURORA LO,ALTA,52.65,-115.716666666667,1341.1,null,null,1968-06-01,2011-09-29,1968-01-01,2007-09-01
4856,AURORA MOE,ONT,44.0166666666667,-79.4666666666667,259.1,null,null,1980-09-01,1984-04-30,1980-01-01,1984-12-01
41803,AURORA NE,ONT,44.0166666666667,-79.45,260,null,null,2003-07-01,2009-11-27,2003-07-01,2006-12-01
4857,AURORA PAYMENT,ONT,43.9833333333333,-79.4666666666667,281.9,null,null,1971-09-01,1975-07-31,1971-01-01,1975-12-01
3773,AUSTIN,MAN,49.9,-98.9833333333333,327.7,null,null,1989-09-01,1995-08-31,1989-01-01,1995-08-01
5313,AUTEUIL,QUE,45.65,-73.7333333333333,53,null,null,1983-06-01,2013-10-31,1983-01-01,2013-10-01
1234,AVOLA,BC,51.7833333333333,-119.333333333333,609.6,null,null,1974-05-01,1982-02-28,1974-01-01,1982-12-01
6294,AVON,NS,44.8833333333333,-64.2166666666667,23.7,null,null,1949-11-01,2001-01-31,1949-01-01,2001-01-01
6921,AVONDALE,NS,45.0166666666667,-64.1166666666667,42.1,null,null,1993-05-01,2006-04-30,1993-01-01,2006-02-01
6559,AVONDALE CDA,NFLD,47.4166666666667,-53.2333333333333,132.6,null,null,1955-07-01,1996-09-30,1955-01-01,1996-09-01
2844,AVONLEA EXP ST,SASK,50.0166666666667,-105.05,601.1,null,null,1951-12-01,1955-07-31,1951-01-01,1955-12-01
4229,AVONMORE,ONT,45.1700116666667,-74.97084,91.4,null,null,1976-05-01,2006-06-30,1976-01-01,2006-06-01
2845,AYLESBURY,SASK,50.9333333333333,-105.7,579.1,null,null,1973-05-01,1980-01-31,1973-01-01,1980-12-01
2846,AYLESBURY CDA EPF,SASK,51,-105.666666666667,576.1,null,null,1951-07-01,1962-08-31,1951-01-01,1962-12-01
6295,AYLESFORD,NS,45.0333333333333,-64.8666666666667,39.9,null,null,1961-04-01,1984-02-29,1961-01-01,1984-12-01
4608,AYLMER,ONT,42.7666666666667,-80.9833333333333,228.6,null,null,1948-05-01,1981-12-31,1948-01-01,1981-12-01
27323,AYLMER,ONT,42.7666666666667,-80.9833333333333,232,null,null,1996-06-01,2004-02-29,1996-06-01,2004-02-01
4609,AYLMER 2,ONT,42.7666666666667,-81,231.6,null,null,1958-05-01,1961-03-31,1958-01-01,1961-12-01
4610,AYLMER ONT HYDRO,ONT,42.7833333333333,-80.9833333333333,235.9,null,null,1983-05-01,2000-08-31,1983-01-01,2000-08-01
3407,AYLSHAM,SASK,53.2,-103.8,362.1,null,null,1968-05-01,2005-04-30,1968-01-01,2005-04-01
4732,AYR,ONT,43.2833333333333,-80.45,289.6,null,null,1956-05-01,1961-07-31,1956-01-01,1961-12-01
4404,AYTON,ONT,44.0833333333333,-80.8333333333333,361,null,null,1988-05-01,1993-12-31,1988-01-01,1993-12-01
47727,AZURE,ALTA,50.5119444444444,-114.013061111111,1143,2008-11-26,2013-12-30,2008-11-26,2013-12-30,null,null
10187,BABBAGE RIVER (AUT),YT,68.8166666666667,-138.75,182.9,1988-01-01,1989-08-09,null,null,null,null
454,BABINE LAKE FISHERIES,BC,55.0666666666667,-126.533333333333,713.2,null,null,1912-09-01,1936-07-31,1912-01-01,1936-12-01
455,BABINE LAKE HALIFAX BAY,BC,55.05,-126.483333333333,711.7,null,null,1972-05-01,1973-10-31,1972-01-01,1973-12-01
456,BABINE LAKE PINKUT CREEK,BC,54.4463888888889,-125.459722222222,713.2,null,null,1968-12-01,2012-02-28,1969-01-01,2007-02-01
6296,BACCARO,NS,43.4666666666667,-65.4666666666667,3,null,null,1957-12-01,1979-06-30,1957-01-01,1979-12-01
10914,BACCARO POINT,NS,43.4494444444444,-65.4713888888889,12.7,1994-02-01,2009-05-20,2005-12-01,2007-07-31,null,null
46007,BACCARO PT,NS,43.4508333333333,-65.4716666666667,4.6,2007-06-07,2013-12-30,2007-06-01,2013-12-30,2007-06-01,2007-07-01
10882,BACHELORS ISLAND MARINE,MAN,51.75,-99.9,255.9,1994-02-01,2012-11-05,1994-07-06,2012-11-05,1996-04-01,2004-09-01
10723,BACK RIVER (AUT),NU,66.086115,-96.5108333333333,61,1994-02-01,2004-08-31,1995-01-31,2004-12-31,1999-01-01,2003-07-01
3208,BAD LAKE IHD 102,SASK,51.3166666666667,-108.416666666667,637,null,null,1971-07-01,1986-06-30,1971-01-01,1986-12-01
6297,BADDECK,NS,46.1,-60.75,7.6,null,null,1875-06-01,2000-01-31,1875-01-01,2000-01-01
30386,BADDECK BELL,NS,46.1,-60.75,16.6,null,null,2000-07-01,2010-10-14,2000-07-01,2006-02-01
6560,BADGER,NFLD,48.9833333333333,-56.05,100.6,null,null,1955-08-01,1967-04-30,1955-01-01,1967-12-01
6561,BADGER (AUT),NFLD,48.9666666666667,-56.0666666666667,102.7,1986-12-31,2013-12-30,1973-01-01,2013-12-30,1973-01-01,2007-07-01
6562,BADGER C,NFLD,48.9666666666667,-56.05,102,null,null,1988-09-01,1989-01-31,1988-01-01,1989-12-01
5889,BAGOTVILLE A,QUE,48.3333333333333,-71,159.1,1953-01-01,2013-12-30,1942-09-01,2013-12-30,1942-01-01,2012-12-01
5659,BAIE COMEAU,QUE,49.2333333333333,-68.1833333333333,68.6,null,null,1966-01-01,1980-06-30,1966-01-01,1980-12-01
5663,BAIE COMEAU CBA,QUE,49.2166666666667,-68.15,7.6,null,null,1958-09-01,1966-12-31,1958-01-01,1966-12-01
5757,BAIE DES SABLES,QUE,48.7,-67.8333333333333,99,null,null,1981-06-01,2004-04-30,1981-01-01,2004-04-01
5660,BAIE JOHAN BEETZ,QUE,50.2833333333333,-62.8,7.6,null,null,1965-07-01,2004-04-30,1965-01-01,2004-04-01
5664,BAIE ST PAUL,QUE,47.4166666666667,-70.5,32,null,null,1963-01-01,2004-04-30,1963-01-01,2004-04-01
6563,BAIE VERTE,NFLD,49.9833333333333,-56.1833333333333,110.3,null,null,1958-07-01,1995-06-30,1958-01-01,1995-06-01
6564,BAIE VERTE JUNCTION,NFLD,49.45,-56.4333333333333,78,null,null,1989-09-01,1994-07-31,1989-01-01,1994-12-01
6086,BAIE WAKEHAM,QUE,61.6,-71.9666666666667,6.1,null,null,1966-10-01,1967-02-28,1966-01-01,1967-12-01
26889,BAIE-COMEAU,QUE,49.2591666666667,-68.1458333333333,129.5,1995-05-29,2013-12-30,1996-01-31,2013-12-30,null,null
48968,BAIE-COMEAU,QUE,49.1325,-68.2044444444444,21.6,2010-11-15,2013-12-30,2010-11-18,2013-12-30,null,null
30173,BAIE-COMEAU A,QUE,49.1333333333333,-68.2,21.6,2004-04-07,2013-12-30,2005-01-01,2013-12-30,2005-01-01,2005-12-01
5662,BAIE-COMEAU A,QUE,49.1333333333333,-68.2,21.6,1956-07-02,2005-01-21,1947-06-01,2005-01-20,1947-01-01,2004-12-01
2473,BAIRD LAKE,ALTA,54.35,-114.433333333333,670.6,null,null,1981-06-01,1997-03-31,1981-01-01,1997-03-01
1709,BAKER LAKE A,NU,64.2988888888889,-96.0777777777778,18.6,1953-01-01,2013-11-14,1946-02-01,2013-11-13,1946-01-01,2012-12-01
51417,BAKER LAKE A,NU,64.2988888888889,-96.0777777777778,18.6,2013-11-12,2013-12-30,2013-11-12,2013-12-30,null,null
42583,BAKER LAKE CLIMATE,NU,64.3166666666667,-96,50.8,2004-07-01,2013-12-30,2004-06-02,2013-12-30,2005-05-01,2007-11-01
1392,BAKER MINE,BC,57.2,-126.95,1645.9,null,null,1980-11-01,1983-11-30,1980-01-01,1983-12-01
4405,BALA,ONT,45,-79.5,225.6,null,null,1883-07-01,1907-12-31,1883-01-01,1907-12-01
44967,BALACLAVA,ONT,44.6702833333333,-80.776675,222,null,null,2006-05-01,2013-12-30,2006-05-01,2006-12-01
2847,BALCARRES,SASK,50.7833333333333,-103.616666666667,576.1,null,null,1961-08-01,2010-03-18,1961-01-01,2007-11-01
2654,BALD MOUNTAIN LO,ALTA,54.8166666666667,-118.916666666667,938.8,null,null,1954-06-01,2011-09-01,1954-01-01,2007-09-01
1393,BALDONNEL,BC,56.2333333333333,-120.683333333333,685.8,null,null,1927-01-01,1993-10-31,1927-01-01,1993-12-01
3463,BALDUR,MAN,49.2763611111111,-99.2923611111111,449.9,null,null,1962-04-01,2013-10-27,1962-01-01,2007-11-01
6880,BALDUR 5 NORTHEAST,MAN,49.4166666666667,-99.1666666666667,425.3,null,null,1991-05-01,1995-07-31,1991-01-01,1995-07-01
43540,BALDWIN,ONT,44.266955,-79.3188966666667,229,null,null,2004-12-01,2013-12-29,2004-12-01,2006-12-01
567,BALDY HUGHES,BC,53.6166666666667,-122.95,1128.1,null,null,1980-08-01,1984-07-31,1980-01-01,1984-12-01
2363,BALDY LO,ALTA,52.55,-116.116666666667,2083.3,null,null,1960-06-01,2011-09-29,1960-01-01,2007-09-01
4858,BALLANTRAE,ONT,44.05,-79.3,327.7,null,null,1979-07-01,1992-08-31,1979-01-01,1992-12-01
2655,BALLATER,ALTA,55.5780563888889,-117.209445,563.8,null,null,1990-10-01,2013-12-29,1990-01-01,2007-11-01
49048,BALLATER AGCM,ALTA,55.5769444444444,-117.235555555556,560,2010-10-15,2013-12-30,null,null,null,null
138,BALLENAS ISLAND,BC,49.3502777777778,-124.160277777778,12.9,1994-02-01,2013-12-30,1966-12-01,2013-12-30,1967-01-01,2007-02-01
2474,BALM,ALTA,53.9166666666667,-115.25,777.2,null,null,1969-09-01,1974-04-30,1969-01-01,1974-12-01
6112,BALTIMORE,NB,45.8833333333333,-64.8166666666667,182.9,null,null,1982-02-01,1997-12-31,1982-01-01,1997-12-01
16,BAMBERTON OCEAN CEMENT,BC,48.5833333333333,-123.516666666667,85.3,null,null,1961-02-01,1980-11-30,1961-01-01,1980-12-01
230,BAMFIELD,BC,48.8333333333333,-125.1,21.3,null,null,1903-02-01,1956-09-30,1903-01-01,1956-12-01
231,BAMFIELD EAST,BC,48.8333333333333,-125.116666666667,4,null,null,1959-08-01,2001-09-30,1959-01-01,2001-09-01
232,BAMFIELD WEST,BC,48.8333333333333,-125.15,3,null,null,1955-10-01,1959-07-31,1955-01-01,1959-12-01
2475,BANANA BELT,ALTA,55.2,-116.416666666667,670.6,null,null,1971-10-01,1972-09-30,1971-01-01,1972-12-01
5153,BANCROFT,ONT,45.05,-77.85,326.7,null,null,1882-10-01,1985-12-31,1882-01-01,1985-12-01
26799,BANCROFT AUTO,ONT,45.0713888888889,-77.8788888888889,330.7,1995-05-02,2013-12-30,1995-06-20,2013-12-29,1997-07-01,2006-12-01
5154,BANCROFT L'AMABLE,ONT,45,-77.8,347,null,null,1985-06-01,1986-11-30,1985-01-01,1986-12-01
5155,BANCROFT OMNR,ONT,45.05,-77.8666666666667,344.4,null,null,1987-04-01,1990-10-31,1987-01-01,1990-12-01
2364,BANFF,ALTA,51.1833333333333,-115.566666666667,1383.7,1953-01-01,1995-03-31,1887-11-01,1995-03-31,1887-01-01,1995-03-01
8811,BANFF (AUT),ALTA,51.1833333333333,-115.566666666667,1396.9,1994-02-01,1997-12-02,1992-12-02,1997-12-16,null,null
27210,BANFF CR10,ALTA,51.2,-115.55,1397,null,null,1996-04-01,1997-11-30,1996-05-01,1997-11-01
27378,BANFF CS,ALTA,51.1933583333333,-115.552236111111,1396.9,1997-12-02,2013-12-30,1995-04-01,2013-12-30,1995-04-01,2007-11-01
31198,BANFF SPRINGS,ALTA,51.1666666666667,-115.55,1370,null,null,2001-09-01,2007-08-31,2001-09-01,2007-08-01
2848,BANGOR,SASK,50.9,-102.283333333333,526.4,null,null,1951-04-01,2005-02-28,1951-01-01,2005-02-01
6522,BANGOR,PEI,46.35,-62.6833333333333,36.6,null,null,1971-12-01,2004-03-31,1971-01-01,2004-03-01
986,BANKEIR,BC,49.7166666666667,-120.233333333333,1097.3,null,null,1954-08-01,1959-07-31,1954-01-01,1959-12-01
987,BANKIER CHAIN LAKE,BC,49.7,-120.283333333333,1020,null,null,1974-05-01,1991-08-31,1974-01-01,1991-11-01
2476,BAPTISTE LAKE,ALTA,54.7333333333333,-113.533333333333,575,null,null,1971-11-01,2000-10-31,1971-01-01,2000-10-01
4063,BAR RIVER,ONT,46.4333333333333,-84.05,180,null,null,1988-06-01,1992-10-31,1988-01-01,1992-12-01
3951,BARCLAY,ONT,49.8333333333333,-92.8166666666667,381.3,null,null,1885-05-01,1896-11-30,1885-01-01,1896-12-01
5576,BARK LAKE,QUE,46.5,-75.3333333333333,364.2,null,null,1912-11-01,1929-10-31,1912-01-01,1929-12-01
4230,BARK LAKE DAM,ONT,45.4166666666667,-77.8,335.3,null,null,1950-01-01,1971-10-31,1950-01-01,1971-12-01
568,BARKERVILLE,BC,53.0691666666667,-121.514722222222,1283,null,null,1888-02-01,2013-03-31,1888-01-01,2007-02-01
5307,BARNSTON,QUE,45.0833333333333,-71.8833333333333,445,null,null,1965-05-01,1982-03-31,1965-01-01,1982-12-01
31408,BARNWELL AGDM,ALTA,49.8,-112.3,824.2,2001-11-29,2013-12-30,2002-01-01,2013-12-30,2002-02-01,2007-11-01
46447,BARONS AGCM,ALTA,50.0258355555556,-113.224446944444,967,2006-12-30,2013-12-30,2007-05-01,2013-12-30,2007-05-01,2007-11-01
2184,BARONS EXP ST,ALTA,50.0333333333333,-113.166666666667,961,null,null,1955-01-01,1963-03-31,1955-01-01,1963-12-01
2184,BARONS EXP ST,ALTA,50.0333333333333,-113.166666666667,961,null,null,1955-01-01,1963-03-31,1955-01-01,1963-12-01
2185,BARONS EXP ST 2,ALTA,50,-112.916666666667,960.1,null,null,1956-05-01,1960-06-30,1956-01-01,1959-12-01
5946,BARRAGE A LAC KEMPT,QUE,47.55,-74.1833333333333,420.6,null,null,1913-01-01,1970-03-31,1913-01-01,1970-12-01
